date,location,location_name,value
2020-08-21,GM05,Hesse State,14260
2020-08-21,GM06,Lower Saxony State,15885
2020-08-21,GM07,North Rhine-Westphalia State,55936
2020-08-21,GM08,Rhineland-Palatinate State,8514
2020-08-21,GM09,Saarland State,3040
2020-08-21,GM10,Schleswig-Holstein State,3872
2020-08-21,GM11,Brandenburg State,3758
2020-08-21,GM12,Mecklenburg-Western Pomerania State,984
2020-08-21,GM13,Free State of Saxony,5788
2020-08-21,GM14,Sachsen-Anhalt State,2155
2020-08-21,GM15,Free State of Thüringia,3530
2020-08-21,GM16,Berlin State,10543
2020-08-22,GM,Germany,232082
2020-08-22,GM01,Baden-Württemberg State,39829
2020-08-22,GM02,Free State of Bavaria,54817
2020-08-22,GM03,Free Hanseatic City of Bremen,1893
2020-08-22,GM04,Free Hanseatic City of Hamburg,6019
2020-08-22,GM05,Hesse State,14409
2020-08-22,GM06,Lower Saxony State,16019
2020-08-22,GM07,North Rhine-Westphalia State,56599
2020-08-22,GM08,Rhineland-Palatinate State,8602
2020-08-22,GM09,Saarland State,3055
2020-08-22,GM10,Schleswig-Holstein State,3890
2020-08-22,GM11,Brandenburg State,3784
2020-08-22,GM12,Mecklenburg-Western Pomerania State,989
2020-08-22,GM13,Free State of Saxony,5806
2020-08-22,GM14,Sachsen-Anhalt State,2170
2020-08-22,GM15,Free State of Thüringia,3546
2020-08-22,GM16,Berlin State,10655
2020-08-23,GM,Germany,232864
2020-08-23,GM01,Baden-Württemberg State,40031
2020-08-23,GM02,Free State of Bavaria,54858
2020-08-23,GM03,Free Hanseatic City of Bremen,1900
2020-08-23,GM04,Free Hanseatic City of Hamburg,6019
2020-08-23,GM05,Hesse State,14587
2020-08-23,GM06,Lower Saxony State,16055
2020-08-23,GM07,North Rhine-Westphalia State,56784
2020-08-23,GM08,Rhineland-Palatinate State,8615
2020-08-23,GM09,Saarland State,3071
2020-08-23,GM10,Schleswig-Holstein State,3902
2020-08-23,GM11,Brandenburg State,3787
2020-08-23,GM12,Mecklenburg-Western Pomerania State,992
2020-08-23,GM13,Free State of Saxony,5820
2020-08-23,GM14,Sachsen-Anhalt State,2179
2020-08-23,GM15,Free State of Thüringia,3547
2020-08-23,GM16,Berlin State,10717
2020-08-24,GM,Germany,233575
2020-08-24,GM01,Baden-Württemberg State,40173
2020-08-24,GM02,Free State of Bavaria,55061
2020-08-24,GM03,Free Hanseatic City of Bremen,1905
2020-08-24,GM04,Free Hanseatic City of Hamburg,6054
2020-08-24,GM05,Hesse State,14657
2020-08-24,GM06,Lower Saxony State,16096
2020-08-24,GM07,North Rhine-Westphalia State,56916
2020-08-24,GM08,Rhineland-Palatinate State,8667
2020-08-24,GM09,Saarland State,3076
2020-08-24,GM10,Schleswig-Holstein State,3904
2020-08-24,GM11,Brandenburg State,3787
2020-08-24,GM12,Mecklenburg-Western Pomerania State,994
2020-08-24,GM13,Free State of Saxony,5824
2020-08-24,GM14,Sachsen-Anhalt State,2180
2020-08-24,GM15,Free State of Thüringia,3553
2020-08-24,GM16,Berlin State,10728
2020-08-25,GM,Germany,234853
2020-08-25,GM01,Baden-Württemberg State,40358
2020-08-25,GM02,Free State of Bavaria,55414
2020-08-25,GM03,Free Hanseatic City of Bremen,1913
2020-08-25,GM04,Free Hanseatic City of Hamburg,6083
2020-08-25,GM05,Hesse State,14809
2020-08-25,GM06,Lower Saxony State,16191
2020-08-25,GM07,North Rhine-Westphalia State,57213
2020-08-25,GM08,Rhineland-Palatinate State,8713
2020-08-25,GM09,Saarland State,3080
2020-08-25,GM10,Schleswig-Holstein State,3927
2020-08-25,GM11,Brandenburg State,3795
2020-08-25,GM12,Mecklenburg-Western Pomerania State,997
2020-08-25,GM13,Free State of Saxony,5827
2020-08-25,GM14,Sachsen-Anhalt State,2183
2020-08-25,GM15,Free State of Thüringia,3564
2020-08-25,GM16,Berlin State,10786
2020-08-26,GM,Germany,236429
2020-08-26,GM01,Baden-Württemberg State,40685
2020-08-26,GM02,Free State of Bavaria,55767
2020-08-26,GM03,Free Hanseatic City of Bremen,1924
2020-08-26,GM04,Free Hanseatic City of Hamburg,6110
2020-08-26,GM05,Hesse State,15025
2020-08-26,GM06,Lower Saxony State,16274
2020-08-26,GM07,North Rhine-Westphalia State,57560
2020-08-26,GM08,Rhineland-Palatinate State,8759
2020-08-26,GM09,Saarland State,3085
2020-08-26,GM10,Schleswig-Holstein State,3961
2020-08-26,GM11,Brandenburg State,3818
2020-08-26,GM12,Mecklenburg-Western Pomerania State,998
2020-08-26,GM13,Free State of Saxony,5841
2020-08-26,GM14,Sachsen-Anhalt State,2199
2020-08-26,GM15,Free State of Thüringia,3571
2020-08-26,GM16,Berlin State,10852
2020-08-27,GM,Germany,237936
2020-08-27,GM01,Baden-Württemberg State,40964
2020-08-27,GM02,Free State of Bavaria,56191
2020-08-27,GM03,Free Hanseatic City of Bremen,1944
2020-08-27,GM04,Free Hanseatic City of Hamburg,6137
2020-08-27,GM05,Hesse State,15105
2020-08-27,GM06,Lower Saxony State,16419
2020-08-27,GM07,North Rhine-Westphalia State,57826
2020-08-27,GM08,Rhineland-Palatinate State,8842
2020-08-27,GM09,Saarland State,3095
2020-08-27,GM10,Schleswig-Holstein State,3981
2020-08-27,GM11,Brandenburg State,3839
2020-08-27,GM12,Mecklenburg-Western Pomerania State,999
2020-08-27,GM13,Free State of Saxony,5866
2020-08-27,GM14,Sachsen-Anhalt State,2209
2020-08-27,GM15,Free State of Thüringia,3585
2020-08-27,GM16,Berlin State,10934
2020-08-28,GM,Germany,239507
2020-08-28,GM01,Baden-Württemberg State,41248
2020-08-28,GM02,Free State of Bavaria,56639
2020-08-28,GM03,Free Hanseatic City of Bremen,1958
2020-08-28,GM04,Free Hanseatic City of Hamburg,6167
2020-08-28,GM05,Hesse State,15232
2020-08-28,GM06,Lower Saxony State,16506
2020-08-28,GM07,North Rhine-Westphalia State,58187
2020-08-28,GM08,Rhineland-Palatinate State,8874
2020-08-28,GM09,Saarland State,3112
2020-08-28,GM10,Schleswig-Holstein State,4000
2020-08-28,GM11,Brandenburg State,3857
2020-08-28,GM12,Mecklenburg-Western Pomerania State,1001
2020-08-28,GM13,Free State of Saxony,5905
2020-08-28,GM14,Sachsen-Anhalt State,2218
2020-08-28,GM15,Free State of Thüringia,3592
2020-08-28,GM16,Berlin State,11011
2020-08-29,GM,Germany,240986
2020-08-29,GM01,Baden-Württemberg State,41574
2020-08-29,GM02,Free State of Bavaria,56972
2020-08-29,GM03,Free Hanseatic City of Bremen,1980
2020-08-29,GM04,Free Hanseatic City of Hamburg,6193
2020-08-29,GM05,Hesse State,15351
2020-08-29,GM06,Lower Saxony State,16628
2020-08-29,GM07,North Rhine-Westphalia State,58452
2020-08-29,GM08,Rhineland-Palatinate State,8928
2020-08-29,GM09,Saarland State,3126
2020-08-29,GM10,Schleswig-Holstein State,4015
2020-08-29,GM11,Brandenburg State,3867
2020-08-29,GM12,Mecklenburg-Western Pomerania State,1004
2020-08-29,GM13,Free State of Saxony,5934
2020-08-29,GM14,Sachsen-Anhalt State,2226
2020-08-29,GM15,Free State of Thüringia,3611
2020-08-29,GM16,Berlin State,11125
2020-08-30,GM,Germany,241771
2020-08-30,GM01,Baden-Württemberg State,41773
2020-08-30,GM02,Free State of Bavaria,57059
2020-08-30,GM03,Free Hanseatic City of Bremen,1992
2020-08-30,GM04,Free Hanseatic City of Hamburg,6227
2020-08-30,GM05,Hesse State,15399
2020-08-30,GM06,Lower Saxony State,16690
2020-08-30,GM07,North Rhine-Westphalia State,58584
2020-08-30,GM08,Rhineland-Palatinate State,9008
2020-08-30,GM09,Saarland State,3153
2020-08-30,GM10,Schleswig-Holstein State,4022
2020-08-30,GM11,Brandenburg State,3869
2020-08-30,GM12,Mecklenburg-Western Pomerania State,1007
2020-08-30,GM13,Free State of Saxony,5949
2020-08-30,GM14,Sachsen-Anhalt State,2232
2020-08-30,GM15,Free State of Thüringia,3624
2020-08-30,GM16,Berlin State,11183
2020-08-31,GM,Germany,242381
2020-08-31,GM01,Baden-Württemberg State,41942
2020-08-31,GM02,Free State of Bavaria,57219
2020-08-31,GM03,Free Hanseatic City of Bremen,1993
2020-08-31,GM04,Free Hanseatic City of Hamburg,6250
2020-08-31,GM05,Hesse State,15431
2020-08-31,GM06,Lower Saxony State,16741
2020-08-31,GM07,North Rhine-Westphalia State,58687
2020-08-31,GM08,Rhineland-Palatinate State,9053
2020-08-31,GM09,Saarland State,3154
2020-08-31,GM10,Schleswig-Holstein State,4029
2020-08-31,GM11,Brandenburg State,3870
2020-08-31,GM12,Mecklenburg-Western Pomerania State,1008
2020-08-31,GM13,Free State of Saxony,5953
2020-08-31,GM14,Sachsen-Anhalt State,2234
2020-08-31,GM15,Free State of Thüringia,3628
2020-08-31,GM16,Berlin State,11189
2020-09-01,GM,Germany,243599
2020-09-01,GM01,Baden-Württemberg State,42119
2020-09-01,GM02,Free State of Bavaria,57485
2020-09-01,GM03,Free Hanseatic City of Bremen,2002
2020-09-01,GM04,Free Hanseatic City of Hamburg,6262
2020-09-01,GM05,Hesse State,15596
2020-09-01,GM06,Lower Saxony State,16795
2020-09-01,GM07,North Rhine-Westphalia State,59023
2020-09-01,GM08,Rhineland-Palatinate State,9105
2020-09-01,GM09,Saarland State,3151
2020-09-01,GM10,Schleswig-Holstein State,4045
2020-09-01,GM11,Brandenburg State,3871
2020-09-01,GM12,Mecklenburg-Western Pomerania State,1008
2020-09-01,GM13,Free State of Saxony,5990
2020-09-01,GM14,Sachsen-Anhalt State,2244
2020-09-01,GM15,Free State of Thüringia,3637
2020-09-01,GM16,Berlin State,11266
2020-09-02,GM,Germany,244855
2020-09-02,GM01,Baden-Württemberg State,42367
2020-09-02,GM02,Free State of Bavaria,57781
2020-09-02,GM03,Free Hanseatic City of Bremen,2015
2020-09-02,GM04,Free Hanseatic City of Hamburg,6313
2020-09-02,GM05,Hesse State,15692
2020-09-02,GM06,Lower Saxony State,16888
2020-09-02,GM07,North Rhine-Westphalia State,59263
2020-09-02,GM08,Rhineland-Palatinate State,9168
2020-09-02,GM09,Saarland State,3157
2020-09-02,GM10,Schleswig-Holstein State,4064
2020-09-02,GM11,Brandenburg State,3875
2020-09-02,GM12,Mecklenburg-Western Pomerania State,1009
2020-09-02,GM13,Free State of Saxony,6022
2020-09-02,GM14,Sachsen-Anhalt State,2250
2020-09-02,GM15,Free State of Thüringia,3644
2020-09-02,GM16,Berlin State,11347
2020-09-03,GM,Germany,246166
2020-09-03,GM01,Baden-Württemberg State,42614
2020-09-03,GM02,Free State of Bavaria,58077
2020-09-03,GM03,Free Hanseatic City of Bremen,2037
2020-09-03,GM04,Free Hanseatic City of Hamburg,6351
2020-09-03,GM05,Hesse State,15776
2020-09-03,GM06,Lower Saxony State,16992
2020-09-03,GM07,North Rhine-Westphalia State,59527
2020-09-03,GM08,Rhineland-Palatinate State,9212
2020-09-03,GM09,Saarland State,3168
2020-09-03,GM10,Schleswig-Holstein State,4091
2020-09-03,GM11,Brandenburg State,3898
2020-09-03,GM12,Mecklenburg-Western Pomerania State,1015
2020-09-03,GM13,Free State of Saxony,6065
2020-09-03,GM14,Sachsen-Anhalt State,2260
2020-09-03,GM15,Free State of Thüringia,3652
2020-09-03,GM16,Berlin State,11431
2020-09-04,GM,Germany,247619
2020-09-04,GM01,Baden-Württemberg State,42925
2020-09-04,GM02,Free State of Bavaria,58385
2020-09-04,GM03,Free Hanseatic City of Bremen,2048
2020-09-04,GM04,Free Hanseatic City of Hamburg,6396
2020-09-04,GM05,Hesse State,15912
2020-09-04,GM06,Lower Saxony State,17133
2020-09-04,GM07,North Rhine-Westphalia State,59811
2020-09-04,GM08,Rhineland-Palatinate State,9260
2020-09-04,GM09,Saarland State,3176
2020-09-04,GM10,Schleswig-Holstein State,4107
2020-09-04,GM11,Brandenburg State,3902
2020-09-04,GM12,Mecklenburg-Western Pomerania State,1019
2020-09-04,GM13,Free State of Saxony,6095
2020-09-04,GM14,Sachsen-Anhalt State,2263
2020-09-04,GM15,Free State of Thüringia,3658
2020-09-04,GM16,Berlin State,11529
2020-09-05,GM,Germany,248997
2020-09-05,GM01,Baden-Württemberg State,43259
2020-09-05,GM02,Free State of Bavaria,58692
2020-09-05,GM03,Free Hanseatic City of Bremen,2056
2020-09-05,GM04,Free Hanseatic City of Hamburg,6451
2020-09-05,GM05,Hesse State,15978
2020-09-05,GM06,Lower Saxony State,17210
2020-09-05,GM07,North Rhine-Westphalia State,60085
2020-09-05,GM08,Rhineland-Palatinate State,9305
2020-09-05,GM09,Saarland State,3189
2020-09-05,GM10,Schleswig-Holstein State,4115
2020-09-05,GM11,Brandenburg State,3923
2020-09-05,GM12,Mecklenburg-Western Pomerania State,1023
2020-09-05,GM13,Free State of Saxony,6138
2020-09-05,GM14,Sachsen-Anhalt State,2274
2020-09-05,GM15,Free State of Thüringia,3676
2020-09-05,GM16,Berlin State,11623
2020-09-06,GM,Germany,249985
2020-09-06,GM01,Baden-Württemberg State,43423
2020-09-06,GM02,Free State of Bavaria,59014
2020-09-06,GM03,Free Hanseatic City of Bremen,2067
2020-09-06,GM04,Free Hanseatic City of Hamburg,6486
2020-09-06,GM05,Hesse State,16098
2020-09-06,GM06,Lower Saxony State,17236
2020-09-06,GM07,North Rhine-Westphalia State,60257
2020-09-06,GM08,Rhineland-Palatinate State,9324
2020-09-06,GM09,Saarland State,3197
2020-09-06,GM10,Schleswig-Holstein State,4120
2020-09-06,GM11,Brandenburg State,3927
2020-09-06,GM12,Mecklenburg-Western Pomerania State,1023
2020-09-06,GM13,Free State of Saxony,6147
2020-09-06,GM14,Sachsen-Anhalt State,2281
2020-09-06,GM15,Free State of Thüringia,3682
2020-09-06,GM16,Berlin State,11703
2020-09-07,GM,Germany,250799
2020-09-07,GM01,Baden-Württemberg State,43592
2020-09-07,GM02,Free State of Bavaria,59298
2020-09-07,GM03,Free Hanseatic City of Bremen,2070
2020-09-07,GM04,Free Hanseatic City of Hamburg,6486
2020-09-07,GM05,Hesse State,16145
2020-09-07,GM06,Lower Saxony State,17284
2020-09-07,GM07,North Rhine-Westphalia State,60433
2020-09-07,GM08,Rhineland-Palatinate State,9364
2020-09-07,GM09,Saarland State,3199
2020-09-07,GM10,Schleswig-Holstein State,4126
2020-09-07,GM11,Brandenburg State,3931
2020-09-07,GM12,Mecklenburg-Western Pomerania State,1023
2020-09-07,GM13,Free State of Saxony,6149
2020-09-07,GM14,Sachsen-Anhalt State,2282
2020-09-07,GM15,Free State of Thüringia,3690
2020-09-07,GM16,Berlin State,11727
2020-09-08,GM,Germany,252298
2020-09-08,GM01,Baden-Württemberg State,43861
2020-09-08,GM02,Free State of Bavaria,59804
2020-09-08,GM03,Free Hanseatic City of Bremen,2073
2020-09-08,GM04,Free Hanseatic City of Hamburg,6527
2020-09-08,GM05,Hesse State,16278
2020-09-08,GM06,Lower Saxony State,17372
2020-09-08,GM07,North Rhine-Westphalia State,60695
2020-09-08,GM08,Rhineland-Palatinate State,9434
2020-09-08,GM09,Saarland State,3199
2020-09-08,GM10,Schleswig-Holstein State,4150
2020-09-08,GM11,Brandenburg State,3943
2020-09-08,GM12,Mecklenburg-Western Pomerania State,1034
2020-09-08,GM13,Free State of Saxony,6155
2020-09-08,GM14,Sachsen-Anhalt State,2287
2020-09-08,GM15,Free State of Thüringia,3694
2020-09-08,GM16,Berlin State,11792
2020-09-09,GM,Germany,253474
2020-09-09,GM01,Baden-Württemberg State,44118
2020-09-09,GM02,Free State of Bavaria,60121
2020-09-09,GM03,Free Hanseatic City of Bremen,2085
2020-09-09,GM04,Free Hanseatic City of Hamburg,6527
2020-09-09,GM05,Hesse State,16375
2020-09-09,GM06,Lower Saxony State,17454
2020-09-09,GM07,North Rhine-Westphalia State,60878
2020-09-09,GM08,Rhineland-Palatinate State,9483
2020-09-09,GM09,Saarland State,3208
2020-09-09,GM10,Schleswig-Holstein State,4168
2020-09-09,GM11,Brandenburg State,3959
2020-09-09,GM12,Mecklenburg-Western Pomerania State,1038
2020-09-09,GM13,Free State of Saxony,6191
2020-09-09,GM14,Sachsen-Anhalt State,2290
2020-09-09,GM15,Free State of Thüringia,3700
2020-09-09,GM16,Berlin State,11879
2020-09-10,GM,Germany,255366
2020-09-10,GM01,Baden-Württemberg State,44396
2020-09-10,GM02,Free State of Bavaria,60759
2020-09-10,GM03,Free Hanseatic City of Bremen,2094
2020-09-10,GM04,Free Hanseatic City of Hamburg,6626
2020-09-10,GM05,Hesse State,16500
2020-09-10,GM06,Lower Saxony State,17572
2020-09-10,GM07,North Rhine-Westphalia State,61201
2020-09-10,GM08,Rhineland-Palatinate State,9560
2020-09-10,GM09,Saarland State,3218
2020-09-10,GM10,Schleswig-Holstein State,4197
2020-09-10,GM11,Brandenburg State,3966
2020-09-10,GM12,Mecklenburg-Western Pomerania State,1044
2020-09-10,GM13,Free State of Saxony,6255
2020-09-10,GM14,Sachsen-Anhalt State,2305
2020-09-10,GM15,Free State of Thüringia,3722
2020-09-10,GM16,Berlin State,11951
2020-09-11,GM,Germany,256850
2020-09-11,GM01,Baden-Württemberg State,44618
2020-09-11,GM02,Free State of Bavaria,61158
2020-09-11,GM03,Free Hanseatic City of Bremen,2109
2020-09-11,GM04,Free Hanseatic City of Hamburg,6699
2020-09-11,GM05,Hesse State,16603
2020-09-11,GM06,Lower Saxony State,17645
2020-09-11,GM07,North Rhine-Westphalia State,61505
2020-09-11,GM08,Rhineland-Palatinate State,9623
2020-09-11,GM09,Saarland State,3222
2020-09-11,GM10,Schleswig-Holstein State,4207
2020-09-11,GM11,Brandenburg State,3984
2020-09-11,GM12,Mecklenburg-Western Pomerania State,1046
2020-09-11,GM13,Free State of Saxony,6282
2020-09-11,GM14,Sachsen-Anhalt State,2314
2020-09-11,GM15,Free State of Thüringia,3745
2020-09-11,GM16,Berlin State,12090
2020-09-12,GM,Germany,258480
2020-09-12,GM01,Baden-Württemberg State,44903
2020-09-12,GM02,Free State of Bavaria,61561
2020-09-12,GM03,Free Hanseatic City of Bremen,2117
2020-09-12,GM04,Free Hanseatic City of Hamburg,6770
2020-09-12,GM05,Hesse State,16714
2020-09-12,GM06,Lower Saxony State,17783
2020-09-12,GM07,North Rhine-Westphalia State,61820
2020-09-12,GM08,Rhineland-Palatinate State,9649
2020-09-12,GM09,Saarland State,3225
2020-09-12,GM10,Schleswig-Holstein State,4218
2020-09-12,GM11,Brandenburg State,4003
2020-09-12,GM12,Mecklenburg-Western Pomerania State,1055
2020-09-12,GM13,Free State of Saxony,6351
2020-09-12,GM14,Sachsen-Anhalt State,2330
2020-09-12,GM15,Free State of Thüringia,3765
2020-09-12,GM16,Berlin State,12216
2020-09-13,GM,Germany,259428
2020-09-13,GM01,Baden-Württemberg State,45070
2020-09-13,GM02,Free State of Bavaria,61705
2020-09-13,GM03,Free Hanseatic City of Bremen,2130
2020-09-13,GM04,Free Hanseatic City of Hamburg,6814
2020-09-13,GM05,Hesse State,16808
2020-09-13,GM06,Lower Saxony State,17844
2020-09-13,GM07,North Rhine-Westphalia State,62079
2020-09-13,GM08,Rhineland-Palatinate State,9717
2020-09-13,GM09,Saarland State,3243
2020-09-13,GM10,Schleswig-Holstein State,4222
2020-09-13,GM11,Brandenburg State,4005
2020-09-13,GM12,Mecklenburg-Western Pomerania State,1055
2020-09-13,GM13,Free State of Saxony,6365
2020-09-13,GM14,Sachsen-Anhalt State,2337
2020-09-13,GM15,Free State of Thüringia,3780
2020-09-13,GM16,Berlin State,12254
2020-09-14,GM,Germany,260355
2020-09-14,GM01,Baden-Württemberg State,45254
2020-09-14,GM02,Free State of Bavaria,61974
2020-09-14,GM03,Free Hanseatic City of Bremen,2135
2020-09-14,GM04,Free Hanseatic City of Hamburg,6825
2020-09-14,GM05,Hesse State,16877
2020-09-14,GM06,Lower Saxony State,17911
2020-09-14,GM07,North Rhine-Westphalia State,62261
2020-09-14,GM08,Rhineland-Palatinate State,9764
2020-09-14,GM09,Saarland State,3245
2020-09-14,GM10,Schleswig-Holstein State,4231
2020-09-14,GM11,Brandenburg State,4006
2020-09-14,GM12,Mecklenburg-Western Pomerania State,1055
2020-09-14,GM13,Free State of Saxony,6403
2020-09-14,GM14,Sachsen-Anhalt State,2355
2020-09-14,GM15,Free State of Thüringia,3790
2020-09-14,GM16,Berlin State,12269
2020-09-15,GM,Germany,261762
2020-09-15,GM01,Baden-Württemberg State,45323
2020-09-15,GM02,Free State of Bavaria,62401
2020-09-15,GM03,Free Hanseatic City of Bremen,2137
2020-09-15,GM04,Free Hanseatic City of Hamburg,6846
2020-09-15,GM05,Hesse State,16985
2020-09-15,GM06,Lower Saxony State,18023
2020-09-15,GM07,North Rhine-Westphalia State,62725
2020-09-15,GM08,Rhineland-Palatinate State,9795
2020-09-15,GM09,Saarland State,3234
2020-09-15,GM10,Schleswig-Holstein State,4255
2020-09-15,GM11,Brandenburg State,4016
2020-09-15,GM12,Mecklenburg-Western Pomerania State,1064
2020-09-15,GM13,Free State of Saxony,6430
2020-09-15,GM14,Sachsen-Anhalt State,2359
2020-09-15,GM15,Free State of Thüringia,3815
2020-09-15,GM16,Berlin State,12354
2020-09-16,GM,Germany,263663
2020-09-16,GM01,Baden-Württemberg State,45755
2020-09-16,GM02,Free State of Bavaria,62809
2020-09-16,GM03,Free Hanseatic City of Bremen,2159
2020-09-16,GM04,Free Hanseatic City of Hamburg,6917
2020-09-16,GM05,Hesse State,17084
2020-09-16,GM06,Lower Saxony State,18160
2020-09-16,GM07,North Rhine-Westphalia State,63155
2020-09-16,GM08,Rhineland-Palatinate State,9859
2020-09-16,GM09,Saarland State,3240
2020-09-16,GM10,Schleswig-Holstein State,4288
2020-09-16,GM11,Brandenburg State,4033
2020-09-16,GM12,Mecklenburg-Western Pomerania State,1074
2020-09-16,GM13,Free State of Saxony,6467
2020-09-16,GM14,Sachsen-Anhalt State,2366
2020-09-16,GM15,Free State of Thüringia,3834
2020-09-16,GM16,Berlin State,12463
2020-09-17,GM,Germany,265857
2020-09-17,GM01,Baden-Württemberg State,46041
2020-09-17,GM02,Free State of Bavaria,63632
2020-09-17,GM03,Free Hanseatic City of Bremen,2174
2020-09-17,GM04,Free Hanseatic City of Hamburg,6964
2020-09-17,GM05,Hesse State,17233
2020-09-17,GM06,Lower Saxony State,18256
2020-09-17,GM07,North Rhine-Westphalia State,63565
2020-09-17,GM08,Rhineland-Palatinate State,9929
2020-09-17,GM09,Saarland State,3262
2020-09-17,GM10,Schleswig-Holstein State,4311
2020-09-17,GM11,Brandenburg State,4051
2020-09-17,GM12,Mecklenburg-Western Pomerania State,1081
2020-09-17,GM13,Free State of Saxony,6522
2020-09-17,GM14,Sachsen-Anhalt State,2378
2020-09-17,GM15,Free State of Thüringia,3865
2020-09-17,GM16,Berlin State,12593
2020-09-18,GM,Germany,267773
2020-09-18,GM01,Baden-Württemberg State,46428
2020-09-18,GM02,Free State of Bavaria,63918
2020-09-18,GM03,Free Hanseatic City of Bremen,2177
2020-09-18,GM04,Free Hanseatic City of Hamburg,7010
2020-09-18,GM05,Hesse State,17342
2020-09-18,GM06,Lower Saxony State,18529
2020-09-18,GM07,North Rhine-Westphalia State,64084
2020-09-18,GM08,Rhineland-Palatinate State,9990
2020-09-18,GM09,Saarland State,3214
2020-09-18,GM10,Schleswig-Holstein State,4350
2020-09-18,GM11,Brandenburg State,4060
2020-09-18,GM12,Mecklenburg-Western Pomerania State,1093
2020-09-18,GM13,Free State of Saxony,6581
2020-09-18,GM14,Sachsen-Anhalt State,2380
2020-09-18,GM15,Free State of Thüringia,3884
2020-09-18,GM16,Berlin State,12733
2020-09-19,GM,Germany,270070
2020-09-19,GM01,Baden-Württemberg State,46779
2020-09-19,GM02,Free State of Bavaria,64395
2020-09-19,GM03,Free Hanseatic City of Bremen,2191
2020-09-19,GM04,Free Hanseatic City of Hamburg,7075
2020-09-19,GM05,Hesse State,17516
2020-09-19,GM06,Lower Saxony State,18701
2020-09-19,GM07,North Rhine-Westphalia State,64692
2020-09-19,GM08,Rhineland-Palatinate State,10037
2020-09-19,GM09,Saarland State,3227
2020-09-19,GM10,Schleswig-Holstein State,4384
2020-09-19,GM11,Brandenburg State,4079
2020-09-19,GM12,Mecklenburg-Western Pomerania State,1105
2020-09-19,GM13,Free State of Saxony,6658
2020-09-19,GM14,Sachsen-Anhalt State,2393
2020-09-19,GM15,Free State of Thüringia,3919
2020-09-19,GM16,Berlin State,12919
2020-09-20,GM,Germany,271415
2020-09-20,GM01,Baden-Württemberg State,46935
2020-09-20,GM02,Free State of Bavaria,64625
2020-09-20,GM03,Free Hanseatic City of Bremen,2215
2020-09-20,GM04,Free Hanseatic City of Hamburg,7150
2020-09-20,GM05,Hesse State,17586
2020-09-20,GM06,Lower Saxony State,18791
2020-09-20,GM07,North Rhine-Westphalia State,65078
2020-09-20,GM08,Rhineland-Palatinate State,10085
2020-09-20,GM09,Saarland State,3232
2020-09-20,GM10,Schleswig-Holstein State,4405
2020-09-20,GM11,Brandenburg State,4088
2020-09-20,GM12,Mecklenburg-Western Pomerania State,1105
2020-09-20,GM13,Free State of Saxony,6679
2020-09-20,GM14,Sachsen-Anhalt State,2443
2020-09-20,GM15,Free State of Thüringia,3933
2020-09-20,GM16,Berlin State,13065
2020-09-21,GM,Germany,272337
2020-09-21,GM01,Baden-Württemberg State,47107
2020-09-21,GM02,Free State of Bavaria,64919
2020-09-21,GM03,Free Hanseatic City of Bremen,2219
2020-09-21,GM04,Free Hanseatic City of Hamburg,7165
2020-09-21,GM05,Hesse State,17637
2020-09-21,GM06,Lower Saxony State,18900
2020-09-21,GM07,North Rhine-Westphalia State,65232
2020-09-21,GM08,Rhineland-Palatinate State,10116
2020-09-21,GM09,Saarland State,3234
2020-09-21,GM10,Schleswig-Holstein State,4421
2020-09-21,GM11,Brandenburg State,4090
2020-09-21,GM12,Mecklenburg-Western Pomerania State,1105
2020-09-21,GM13,Free State of Saxony,6692
2020-09-21,GM14,Sachsen-Anhalt State,2453
2020-09-21,GM15,Free State of Thüringia,3938
2020-09-21,GM16,Berlin State,13109
2020-09-22,GM,Germany,274158
2020-09-22,GM01,Baden-Württemberg State,47353
2020-09-22,GM02,Free State of Bavaria,65331
2020-09-22,GM03,Free Hanseatic City of Bremen,2223
2020-09-22,GM04,Free Hanseatic City of Hamburg,7230
2020-09-22,GM05,Hesse State,17757
2020-09-22,GM06,Lower Saxony State,18964
2020-09-22,GM07,North Rhine-Westphalia State,65753
2020-09-22,GM08,Rhineland-Palatinate State,10183
2020-09-22,GM09,Saarland State,3234
2020-09-22,GM10,Schleswig-Holstein State,4460
2020-09-22,GM11,Brandenburg State,4101
2020-09-22,GM12,Mecklenburg-Western Pomerania State,1123
2020-09-22,GM13,Free State of Saxony,6774
2020-09-22,GM14,Sachsen-Anhalt State,2457
2020-09-22,GM15,Free State of Thüringia,3958
2020-09-22,GM16,Berlin State,13257
2020-09-23,GM,Germany,275927
2020-09-23,GM01,Baden-Württemberg State,47590
2020-09-23,GM02,Free State of Bavaria,65746
2020-09-23,GM03,Free Hanseatic City of Bremen,2250
2020-09-23,GM04,Free Hanseatic City of Hamburg,7291
2020-09-23,GM05,Hesse State,17870
2020-09-23,GM06,Lower Saxony State,19137
2020-09-23,GM07,North Rhine-Westphalia State,66191
2020-09-23,GM08,Rhineland-Palatinate State,10230
2020-09-23,GM09,Saarland State,3252
2020-09-23,GM10,Schleswig-Holstein State,4498
2020-09-23,GM11,Brandenburg State,4116
2020-09-23,GM12,Mecklenburg-Western Pomerania State,1131
2020-09-23,GM13,Free State of Saxony,6816
2020-09-23,GM14,Sachsen-Anhalt State,2470
2020-09-23,GM15,Free State of Thüringia,3965
2020-09-23,GM16,Berlin State,13374
