region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Lubelskie,1 (0.57 -- 2.2),1,1.2,0.58,0.57,0.86,0.94,1.1,1.3,2.2,Effective reproduction no.,Stable,0.48
Zachodniopomorskie,1 (0 -- 51),1,60,918,0,0,0,1,4,51,New confirmed cases by infection date,Likely decreasing,0.84
Hesse,0.97 (0.69 -- 1.3),0.97,0.98,0.2,0.69,0.9,0.95,1,1.1,1.3,Effective reproduction no.,Likely decreasing,0.6
Schleswig-Holstein,0.96 (0.75 -- 1.7),0.96,1.1,0.49,0.75,0.91,0.94,0.99,1.1,1.7,Effective reproduction no.,Likely decreasing,0.64
Thuringia,0.94 (0.72 -- 1.5),0.94,1,0.36,0.72,0.87,0.91,0.96,1,1.5,Effective reproduction no.,Likely decreasing,0.71
Hamburg,0.93 (0.61 -- 1.7),0.93,1,0.37,0.61,0.83,0.9,0.96,1.1,1.7,Effective reproduction no.,Likely decreasing,0.67
Saarland,0.93 (0.66 -- 1.3),0.93,0.96,0.22,0.66,0.86,0.91,0.96,1,1.3,Effective reproduction no.,Likely decreasing,0.69
Lower Saxony,0.92 (0.66 -- 1.2),0.92,0.93,0.2,0.66,0.84,0.9,0.94,0.98,1.2,Effective reproduction no.,Likely decreasing,0.8
Baden-Wurttemberg,0.91 (0.72 -- 1.2),0.91,0.92,0.18,0.72,0.86,0.89,0.92,0.95,1.2,Effective reproduction no.,Likely decreasing,0.85
Brandenburg,0.91 (0.59 -- 1.3),0.91,0.92,0.26,0.59,0.81,0.88,0.93,0.98,1.3,Effective reproduction no.,Likely decreasing,0.79
Podkarpackie,0.91 (0.4 -- 1.5),0.91,0.93,0.39,0.4,0.78,0.88,0.94,1,1.5,Effective reproduction no.,Likely decreasing,0.72
Bavaria,0.9 (0.72 -- 1.2),0.9,0.93,0.21,0.72,0.86,0.89,0.92,0.96,1.2,Effective reproduction no.,Likely decreasing,0.82
Germany,0.9 (0.69 -- 1.1),0.9,0.9,0.15,0.69,0.85,0.88,0.91,0.93,1.1,Effective reproduction no.,Likely decreasing,0.88
Mecklenburg-Vorpommern,0.89 (0.65 -- 1.3),0.89,0.93,0.23,0.65,0.84,0.88,0.91,0.97,1.3,Effective reproduction no.,Likely decreasing,0.8
Saxony-Anhalt,0.89 (0.62 -- 1.2),0.89,0.89,0.18,0.62,0.82,0.87,0.91,0.95,1.2,Effective reproduction no.,Likely decreasing,0.84
Bremen,0.88 (0.42 -- 1.6),0.88,0.91,0.43,0.42,0.72,0.82,0.92,1,1.6,Effective reproduction no.,Likely decreasing,0.74
Berlin,0.85 (0.4 -- 1.4),0.85,0.87,0.39,0.4,0.69,0.8,0.9,0.97,1.4,Effective reproduction no.,Likely decreasing,0.8
North Rhine-Westphalia,0.85 (0.56 -- 1.1),0.85,0.84,0.19,0.56,0.76,0.81,0.87,0.91,1.1,Effective reproduction no.,Likely decreasing,0.9
Saxony,0.85 (0.57 -- 1.2),0.85,0.86,0.21,0.57,0.77,0.83,0.87,0.92,1.2,Effective reproduction no.,Likely decreasing,0.85
Świętokrzyskie,0.84 (0.3 -- 1.2),0.84,0.81,0.32,0.3,0.66,0.78,0.87,0.94,1.2,Effective reproduction no.,Likely decreasing,0.85
Śląskie,0.83 (0.48 -- 1.3),0.83,0.86,0.32,0.48,0.73,0.8,0.86,0.93,1.3,Effective reproduction no.,Likely decreasing,0.83
Dolnośląskie,0.82 (0.33 -- 1.1),0.82,0.79,0.28,0.33,0.67,0.77,0.86,0.9,1.1,Effective reproduction no.,Likely decreasing,0.89
Poland,0.8 (0.38 -- 1.2),0.8,0.79,0.27,0.38,0.64,0.75,0.84,0.9,1.2,Effective reproduction no.,Likely decreasing,0.89
Warmińsko-Mazurskie,0.8 (0.094 -- 1.8),0.8,0.84,0.69,0.094,0.46,0.68,0.88,1,1.8,Effective reproduction no.,Likely decreasing,0.74
Kujawsko-Pomorskie,0.79 (0.14 -- 1.6),0.79,0.83,0.53,0.14,0.57,0.75,0.84,0.97,1.6,Effective reproduction no.,Likely decreasing,0.77
Małopolskie,0.76 (0.18 -- 1.2),0.76,0.72,0.32,0.18,0.54,0.68,0.81,0.87,1.2,Effective reproduction no.,Likely decreasing,0.88
Opolskie,0.74 (0.087 -- 1.2),0.74,0.72,0.53,0.087,0.43,0.63,0.84,0.93,1.2,Effective reproduction no.,Likely decreasing,0.86
Wielkopolskie,0.74 (0.18 -- 1.2),0.74,0.72,0.45,0.18,0.55,0.68,0.78,0.84,1.2,Effective reproduction no.,Likely decreasing,0.9
Zachodniopomorskie,0.72 (0.16 -- 1.4),0.72,0.75,0.5,0.16,0.5,0.65,0.77,0.87,1.4,Effective reproduction no.,Likely decreasing,0.84
Pomorskie,0.71 (0.13 -- 1.3),0.71,0.71,0.46,0.13,0.49,0.63,0.76,0.85,1.3,Effective reproduction no.,Likely decreasing,0.87
Rhineland-Palatinate,0.68 (0.23 -- 1.1),0.68,0.68,0.31,0.23,0.51,0.62,0.74,0.83,1.1,Effective reproduction no.,Likely decreasing,0.92
Mazowieckie,0.65 (0.072 -- 1.4),0.65,0.68,0.54,0.072,0.34,0.53,0.76,0.88,1.4,Effective reproduction no.,Likely decreasing,0.87
Podlaskie,0.61 (0.065 -- 1.3),0.61,0.65,0.57,0.065,0.35,0.51,0.7,0.8,1.3,Effective reproduction no.,Likely decreasing,0.9
Lubuskie,0.57 (0.026 -- 1.3),0.57,0.6,0.52,0.026,0.24,0.45,0.68,0.8,1.3,Effective reproduction no.,Likely decreasing,0.89
Lubuskie,0 (0 -- 15),0,59,2095,0,0,0,0,2,15,New confirmed cases by infection date,Likely decreasing,0.89
Podlaskie,0 (0 -- 10),0,76,2906,0,0,0,0,0,10,New confirmed cases by infection date,Likely decreasing,0.9
