date,location,location_name,value
2020-07-22,GM13,Free State of Saxony,2
2020-07-22,GM14,Sachsen-Anhalt State,5
2020-07-22,GM15,Free State of Thüringia,3
2020-07-22,GM16,Berlin State,35
2020-07-23,GM,Germany,569
2020-07-23,GM01,Baden-Württemberg State,9
2020-07-23,GM02,Free State of Bavaria,95
2020-07-23,GM03,Free Hanseatic City of Bremen,2
2020-07-23,GM04,Free Hanseatic City of Hamburg,7
2020-07-23,GM05,Hesse State,76
2020-07-23,GM06,Lower Saxony State,32
2020-07-23,GM07,North Rhine-Westphalia State,248
2020-07-23,GM08,Rhineland-Palatinate State,28
2020-07-23,GM09,Saarland State,5
2020-07-23,GM10,Schleswig-Holstein State,14
2020-07-23,GM11,Brandenburg State,13
2020-07-23,GM12,Mecklenburg-Western Pomerania State,4
2020-07-23,GM13,Free State of Saxony,0
2020-07-23,GM14,Sachsen-Anhalt State,12
2020-07-23,GM15,Free State of Thüringia,1
2020-07-23,GM16,Berlin State,23
2020-07-24,GM,Germany,815
2020-07-24,GM01,Baden-Württemberg State,166
2020-07-24,GM02,Free State of Bavaria,63
2020-07-24,GM03,Free Hanseatic City of Bremen,6
2020-07-24,GM04,Free Hanseatic City of Hamburg,24
2020-07-24,GM05,Hesse State,57
2020-07-24,GM06,Lower Saxony State,52
2020-07-24,GM07,North Rhine-Westphalia State,341
2020-07-24,GM08,Rhineland-Palatinate State,23
2020-07-24,GM09,Saarland State,1
2020-07-24,GM10,Schleswig-Holstein State,7
2020-07-24,GM11,Brandenburg State,13
2020-07-24,GM12,Mecklenburg-Western Pomerania State,11
2020-07-24,GM13,Free State of Saxony,3
2020-07-24,GM14,Sachsen-Anhalt State,2
2020-07-24,GM15,Free State of Thüringia,12
2020-07-24,GM16,Berlin State,34
2020-07-25,GM,Germany,781
2020-07-25,GM01,Baden-Württemberg State,88
2020-07-25,GM02,Free State of Bavaria,148
2020-07-25,GM03,Free Hanseatic City of Bremen,9
2020-07-25,GM04,Free Hanseatic City of Hamburg,16
2020-07-25,GM05,Hesse State,58
2020-07-25,GM06,Lower Saxony State,37
2020-07-25,GM07,North Rhine-Westphalia State,301
2020-07-25,GM08,Rhineland-Palatinate State,12
2020-07-25,GM09,Saarland State,8
2020-07-25,GM10,Schleswig-Holstein State,12
2020-07-25,GM11,Brandenburg State,1
2020-07-25,GM12,Mecklenburg-Western Pomerania State,17
2020-07-25,GM13,Free State of Saxony,6
2020-07-25,GM14,Sachsen-Anhalt State,4
2020-07-25,GM15,Free State of Thüringia,1
2020-07-25,GM16,Berlin State,63
2020-07-26,GM,Germany,305
2020-07-26,GM01,Baden-Württemberg State,0
2020-07-26,GM02,Free State of Bavaria,22
2020-07-26,GM03,Free Hanseatic City of Bremen,4
2020-07-26,GM04,Free Hanseatic City of Hamburg,13
2020-07-26,GM05,Hesse State,31
2020-07-26,GM06,Lower Saxony State,1
2020-07-26,GM07,North Rhine-Westphalia State,173
2020-07-26,GM08,Rhineland-Palatinate State,11
2020-07-26,GM09,Saarland State,1
2020-07-26,GM10,Schleswig-Holstein State,7
2020-07-26,GM11,Brandenburg State,0
2020-07-26,GM12,Mecklenburg-Western Pomerania State,0
2020-07-26,GM13,Free State of Saxony,0
2020-07-26,GM14,Sachsen-Anhalt State,7
2020-07-26,GM15,Free State of Thüringia,1
2020-07-26,GM16,Berlin State,34
2020-07-27,GM,Germany,340
2020-07-27,GM01,Baden-Württemberg State,0
2020-07-27,GM02,Free State of Bavaria,219
2020-07-27,GM03,Free Hanseatic City of Bremen,1
2020-07-27,GM04,Free Hanseatic City of Hamburg,18
2020-07-27,GM05,Hesse State,5
2020-07-27,GM06,Lower Saxony State,18
2020-07-27,GM07,North Rhine-Westphalia State,41
2020-07-27,GM08,Rhineland-Palatinate State,14
2020-07-27,GM09,Saarland State,1
2020-07-27,GM10,Schleswig-Holstein State,4
2020-07-27,GM11,Brandenburg State,0
2020-07-27,GM12,Mecklenburg-Western Pomerania State,0
2020-07-27,GM13,Free State of Saxony,0
2020-07-27,GM14,Sachsen-Anhalt State,3
2020-07-27,GM15,Free State of Thüringia,6
2020-07-27,GM16,Berlin State,10
2020-07-28,GM,Germany,633
2020-07-28,GM01,Baden-Württemberg State,98
2020-07-28,GM02,Free State of Bavaria,88
2020-07-28,GM03,Free Hanseatic City of Bremen,5
2020-07-28,GM04,Free Hanseatic City of Hamburg,4
2020-07-28,GM05,Hesse State,58
2020-07-28,GM06,Lower Saxony State,47
2020-07-28,GM07,North Rhine-Westphalia State,269
2020-07-28,GM08,Rhineland-Palatinate State,8
2020-07-28,GM09,Saarland State,1
2020-07-28,GM10,Schleswig-Holstein State,19
2020-07-28,GM11,Brandenburg State,3
2020-07-28,GM12,Mecklenburg-Western Pomerania State,2
2020-07-28,GM13,Free State of Saxony,6
2020-07-28,GM14,Sachsen-Anhalt State,2
2020-07-28,GM15,Free State of Thüringia,4
2020-07-28,GM16,Berlin State,19
2020-07-29,GM,Germany,684
2020-07-29,GM01,Baden-Württemberg State,121
2020-07-29,GM02,Free State of Bavaria,107
2020-07-29,GM03,Free Hanseatic City of Bremen,6
2020-07-29,GM04,Free Hanseatic City of Hamburg,12
2020-07-29,GM05,Hesse State,63
2020-07-29,GM06,Lower Saxony State,17
2020-07-29,GM07,North Rhine-Westphalia State,225
2020-07-29,GM08,Rhineland-Palatinate State,14
2020-07-29,GM09,Saarland State,5
2020-07-29,GM10,Schleswig-Holstein State,38
2020-07-29,GM11,Brandenburg State,4
2020-07-29,GM12,Mecklenburg-Western Pomerania State,4
2020-07-29,GM13,Free State of Saxony,7
2020-07-29,GM14,Sachsen-Anhalt State,6
2020-07-29,GM15,Free State of Thüringia,4
2020-07-29,GM16,Berlin State,51
2020-07-30,GM,Germany,902
2020-07-30,GM01,Baden-Württemberg State,77
2020-07-30,GM02,Free State of Bavaria,110
2020-07-30,GM03,Free Hanseatic City of Bremen,5
2020-07-30,GM04,Free Hanseatic City of Hamburg,18
2020-07-30,GM05,Hesse State,89
2020-07-30,GM06,Lower Saxony State,75
2020-07-30,GM07,North Rhine-Westphalia State,336
2020-07-30,GM08,Rhineland-Palatinate State,32
2020-07-30,GM09,Saarland State,5
2020-07-30,GM10,Schleswig-Holstein State,22
2020-07-30,GM11,Brandenburg State,20
2020-07-30,GM12,Mecklenburg-Western Pomerania State,12
2020-07-30,GM13,Free State of Saxony,7
2020-07-30,GM14,Sachsen-Anhalt State,12
2020-07-30,GM15,Free State of Thüringia,3
2020-07-30,GM16,Berlin State,79
2020-07-31,GM,Germany,870
2020-07-31,GM01,Baden-Württemberg State,109
2020-07-31,GM02,Free State of Bavaria,109
2020-07-31,GM03,Free Hanseatic City of Bremen,11
2020-07-31,GM04,Free Hanseatic City of Hamburg,30
2020-07-31,GM05,Hesse State,70
2020-07-31,GM06,Lower Saxony State,50
2020-07-31,GM07,North Rhine-Westphalia State,388
2020-07-31,GM08,Rhineland-Palatinate State,10
2020-07-31,GM09,Saarland State,0
2020-07-31,GM10,Schleswig-Holstein State,26
2020-07-31,GM11,Brandenburg State,9
2020-07-31,GM12,Mecklenburg-Western Pomerania State,3
2020-07-31,GM13,Free State of Saxony,4
2020-07-31,GM14,Sachsen-Anhalt State,6
2020-07-31,GM15,Free State of Thüringia,3
2020-07-31,GM16,Berlin State,42
2020-08-01,GM,Germany,955
2020-08-01,GM01,Baden-Württemberg State,48
2020-08-01,GM02,Free State of Bavaria,153
2020-08-01,GM03,Free Hanseatic City of Bremen,7
2020-08-01,GM04,Free Hanseatic City of Hamburg,19
2020-08-01,GM05,Hesse State,64
2020-08-01,GM06,Lower Saxony State,69
2020-08-01,GM07,North Rhine-Westphalia State,413
2020-08-01,GM08,Rhineland-Palatinate State,35
2020-08-01,GM09,Saarland State,12
2020-08-01,GM10,Schleswig-Holstein State,24
2020-08-01,GM11,Brandenburg State,5
2020-08-01,GM12,Mecklenburg-Western Pomerania State,4
2020-08-01,GM13,Free State of Saxony,5
2020-08-01,GM14,Sachsen-Anhalt State,7
2020-08-01,GM15,Free State of Thüringia,8
2020-08-01,GM16,Berlin State,82
2020-08-02,GM,Germany,240
2020-08-02,GM01,Baden-Württemberg State,0
2020-08-02,GM02,Free State of Bavaria,12
2020-08-02,GM03,Free Hanseatic City of Bremen,1
2020-08-02,GM04,Free Hanseatic City of Hamburg,0
2020-08-02,GM05,Hesse State,88
2020-08-02,GM06,Lower Saxony State,16
2020-08-02,GM07,North Rhine-Westphalia State,43
2020-08-02,GM08,Rhineland-Palatinate State,2
2020-08-02,GM09,Saarland State,5
2020-08-02,GM10,Schleswig-Holstein State,12
2020-08-02,GM11,Brandenburg State,0
2020-08-02,GM12,Mecklenburg-Western Pomerania State,7
2020-08-02,GM13,Free State of Saxony,0
2020-08-02,GM14,Sachsen-Anhalt State,8
2020-08-02,GM15,Free State of Thüringia,1
2020-08-02,GM16,Berlin State,45
2020-08-03,GM,Germany,509
2020-08-03,GM01,Baden-Württemberg State,0
2020-08-03,GM02,Free State of Bavaria,76
2020-08-03,GM03,Free Hanseatic City of Bremen,0
2020-08-03,GM04,Free Hanseatic City of Hamburg,31
2020-08-03,GM05,Hesse State,25
2020-08-03,GM06,Lower Saxony State,52
2020-08-03,GM07,North Rhine-Westphalia State,290
2020-08-03,GM08,Rhineland-Palatinate State,8
2020-08-03,GM09,Saarland State,2
2020-08-03,GM10,Schleswig-Holstein State,4
2020-08-03,GM11,Brandenburg State,8
2020-08-03,GM12,Mecklenburg-Western Pomerania State,2
2020-08-03,GM13,Free State of Saxony,0
2020-08-03,GM14,Sachsen-Anhalt State,1
2020-08-03,GM15,Free State of Thüringia,1
2020-08-03,GM16,Berlin State,9
2020-08-04,GM,Germany,879
2020-08-04,GM01,Baden-Württemberg State,183
2020-08-04,GM02,Free State of Bavaria,123
2020-08-04,GM03,Free Hanseatic City of Bremen,5
2020-08-04,GM04,Free Hanseatic City of Hamburg,8
2020-08-04,GM05,Hesse State,57
2020-08-04,GM06,Lower Saxony State,67
2020-08-04,GM07,North Rhine-Westphalia State,292
2020-08-04,GM08,Rhineland-Palatinate State,40
2020-08-04,GM09,Saarland State,5
2020-08-04,GM10,Schleswig-Holstein State,27
2020-08-04,GM11,Brandenburg State,6
2020-08-04,GM12,Mecklenburg-Western Pomerania State,3
2020-08-04,GM13,Free State of Saxony,7
2020-08-04,GM14,Sachsen-Anhalt State,3
2020-08-04,GM15,Free State of Thüringia,14
2020-08-04,GM16,Berlin State,39
2020-08-05,GM,Germany,741
2020-08-05,GM01,Baden-Württemberg State,59
2020-08-05,GM02,Free State of Bavaria,98
2020-08-05,GM03,Free Hanseatic City of Bremen,3
2020-08-05,GM04,Free Hanseatic City of Hamburg,17
2020-08-05,GM05,Hesse State,55
2020-08-05,GM06,Lower Saxony State,37
2020-08-05,GM07,North Rhine-Westphalia State,341
2020-08-05,GM08,Rhineland-Palatinate State,35
2020-08-05,GM09,Saarland State,5
2020-08-05,GM10,Schleswig-Holstein State,22
2020-08-05,GM11,Brandenburg State,9
2020-08-05,GM12,Mecklenburg-Western Pomerania State,9
2020-08-05,GM13,Free State of Saxony,12
2020-08-05,GM14,Sachsen-Anhalt State,2
2020-08-05,GM15,Free State of Thüringia,5
2020-08-05,GM16,Berlin State,32
2020-08-06,GM,Germany,1045
2020-08-06,GM01,Baden-Württemberg State,60
2020-08-06,GM02,Free State of Bavaria,205
2020-08-06,GM03,Free Hanseatic City of Bremen,2
2020-08-06,GM04,Free Hanseatic City of Hamburg,25
2020-08-06,GM05,Hesse State,56
2020-08-06,GM06,Lower Saxony State,52
2020-08-06,GM07,North Rhine-Westphalia State,425
2020-08-06,GM08,Rhineland-Palatinate State,49
2020-08-06,GM09,Saarland State,6
2020-08-06,GM10,Schleswig-Holstein State,18
2020-08-06,GM11,Brandenburg State,9
2020-08-06,GM12,Mecklenburg-Western Pomerania State,18
2020-08-06,GM13,Free State of Saxony,10
2020-08-06,GM14,Sachsen-Anhalt State,8
2020-08-06,GM15,Free State of Thüringia,11
2020-08-06,GM16,Berlin State,91
2020-08-07,GM,Germany,1147
2020-08-07,GM01,Baden-Württemberg State,68
2020-08-07,GM02,Free State of Bavaria,128
2020-08-07,GM03,Free Hanseatic City of Bremen,6
2020-08-07,GM04,Free Hanseatic City of Hamburg,44
2020-08-07,GM05,Hesse State,158
2020-08-07,GM06,Lower Saxony State,124
2020-08-07,GM07,North Rhine-Westphalia State,444
2020-08-07,GM08,Rhineland-Palatinate State,46
2020-08-07,GM09,Saarland State,3
2020-08-07,GM10,Schleswig-Holstein State,35
2020-08-07,GM11,Brandenburg State,3
2020-08-07,GM12,Mecklenburg-Western Pomerania State,3
2020-08-07,GM13,Free State of Saxony,20
2020-08-07,GM14,Sachsen-Anhalt State,0
2020-08-07,GM15,Free State of Thüringia,12
2020-08-07,GM16,Berlin State,53
2020-08-08,GM,Germany,1122
2020-08-08,GM01,Baden-Württemberg State,107
2020-08-08,GM02,Free State of Bavaria,84
2020-08-08,GM03,Free Hanseatic City of Bremen,2
2020-08-08,GM04,Free Hanseatic City of Hamburg,80
2020-08-08,GM05,Hesse State,134
2020-08-08,GM06,Lower Saxony State,64
2020-08-08,GM07,North Rhine-Westphalia State,393
2020-08-08,GM08,Rhineland-Palatinate State,35
2020-08-08,GM09,Saarland State,13
2020-08-08,GM10,Schleswig-Holstein State,9
2020-08-08,GM11,Brandenburg State,22
2020-08-08,GM12,Mecklenburg-Western Pomerania State,20
2020-08-08,GM13,Free State of Saxony,42
2020-08-08,GM14,Sachsen-Anhalt State,13
2020-08-08,GM15,Free State of Thüringia,7
2020-08-08,GM16,Berlin State,97
2020-08-09,GM,Germany,555
2020-08-09,GM01,Baden-Württemberg State,18
2020-08-09,GM02,Free State of Bavaria,9
2020-08-09,GM03,Free Hanseatic City of Bremen,3
2020-08-09,GM04,Free Hanseatic City of Hamburg,54
2020-08-09,GM05,Hesse State,101
2020-08-09,GM06,Lower Saxony State,32
2020-08-09,GM07,North Rhine-Westphalia State,231
2020-08-09,GM08,Rhineland-Palatinate State,23
2020-08-09,GM09,Saarland State,13
2020-08-09,GM10,Schleswig-Holstein State,8
2020-08-09,GM11,Brandenburg State,4
2020-08-09,GM12,Mecklenburg-Western Pomerania State,6
2020-08-09,GM13,Free State of Saxony,0
2020-08-09,GM14,Sachsen-Anhalt State,0
2020-08-09,GM15,Free State of Thüringia,5
2020-08-09,GM16,Berlin State,48
2020-08-10,GM,Germany,436
2020-08-10,GM01,Baden-Württemberg State,24
2020-08-10,GM02,Free State of Bavaria,45
2020-08-10,GM03,Free Hanseatic City of Bremen,1
2020-08-10,GM04,Free Hanseatic City of Hamburg,14
2020-08-10,GM05,Hesse State,34
2020-08-10,GM06,Lower Saxony State,31
2020-08-10,GM07,North Rhine-Westphalia State,201
2020-08-10,GM08,Rhineland-Palatinate State,61
2020-08-10,GM09,Saarland State,4
2020-08-10,GM10,Schleswig-Holstein State,2
2020-08-10,GM11,Brandenburg State,1
2020-08-10,GM12,Mecklenburg-Western Pomerania State,2
2020-08-10,GM13,Free State of Saxony,0
2020-08-10,GM14,Sachsen-Anhalt State,4
2020-08-10,GM15,Free State of Thüringia,2
2020-08-10,GM16,Berlin State,10
2020-08-11,GM,Germany,966
2020-08-11,GM01,Baden-Württemberg State,105
2020-08-11,GM02,Free State of Bavaria,98
2020-08-11,GM03,Free Hanseatic City of Bremen,5
2020-08-11,GM04,Free Hanseatic City of Hamburg,13
2020-08-11,GM05,Hesse State,78
2020-08-11,GM06,Lower Saxony State,82
2020-08-11,GM07,North Rhine-Westphalia State,413
2020-08-11,GM08,Rhineland-Palatinate State,39
2020-08-11,GM09,Saarland State,12
2020-08-11,GM10,Schleswig-Holstein State,32
2020-08-11,GM11,Brandenburg State,7
2020-08-11,GM12,Mecklenburg-Western Pomerania State,5
2020-08-11,GM13,Free State of Saxony,23
2020-08-11,GM14,Sachsen-Anhalt State,7
2020-08-11,GM15,Free State of Thüringia,5
2020-08-11,GM16,Berlin State,42
2020-08-12,GM,Germany,1226
2020-08-12,GM01,Baden-Württemberg State,79
2020-08-12,GM02,Free State of Bavaria,236
2020-08-12,GM03,Free Hanseatic City of Bremen,10
2020-08-12,GM04,Free Hanseatic City of Hamburg,57
2020-08-12,GM05,Hesse State,61
2020-08-12,GM06,Lower Saxony State,66
2020-08-12,GM07,North Rhine-Westphalia State,413
2020-08-12,GM08,Rhineland-Palatinate State,64
2020-08-12,GM09,Saarland State,10
2020-08-12,GM10,Schleswig-Holstein State,55
2020-08-12,GM11,Brandenburg State,8
2020-08-12,GM12,Mecklenburg-Western Pomerania State,9
2020-08-12,GM13,Free State of Saxony,18
2020-08-12,GM14,Sachsen-Anhalt State,8
2020-08-12,GM15,Free State of Thüringia,21
2020-08-12,GM16,Berlin State,111
2020-08-13,GM,Germany,1445
2020-08-13,GM01,Baden-Württemberg State,187
2020-08-13,GM02,Free State of Bavaria,254
2020-08-13,GM03,Free Hanseatic City of Bremen,3
2020-08-13,GM04,Free Hanseatic City of Hamburg,26
2020-08-13,GM05,Hesse State,132
2020-08-13,GM06,Lower Saxony State,54
2020-08-13,GM07,North Rhine-Westphalia State,535
2020-08-13,GM08,Rhineland-Palatinate State,39
2020-08-13,GM09,Saarland State,3
2020-08-13,GM10,Schleswig-Holstein State,39
2020-08-13,GM11,Brandenburg State,9
2020-08-13,GM12,Mecklenburg-Western Pomerania State,2
2020-08-13,GM13,Free State of Saxony,12
2020-08-13,GM14,Sachsen-Anhalt State,14
2020-08-13,GM15,Free State of Thüringia,11
2020-08-13,GM16,Berlin State,125
2020-08-14,GM,Germany,1449
2020-08-14,GM01,Baden-Württemberg State,108
2020-08-14,GM02,Free State of Bavaria,209
2020-08-14,GM03,Free Hanseatic City of Bremen,6
2020-08-14,GM04,Free Hanseatic City of Hamburg,47
2020-08-14,GM05,Hesse State,179
2020-08-14,GM06,Lower Saxony State,142
2020-08-14,GM07,North Rhine-Westphalia State,538
2020-08-14,GM08,Rhineland-Palatinate State,85
2020-08-14,GM09,Saarland State,21
2020-08-14,GM10,Schleswig-Holstein State,30
2020-08-14,GM11,Brandenburg State,32
2020-08-14,GM12,Mecklenburg-Western Pomerania State,5
2020-08-14,GM13,Free State of Saxony,20
2020-08-14,GM14,Sachsen-Anhalt State,9
2020-08-14,GM15,Free State of Thüringia,18
2020-08-14,GM16,Berlin State,0
2020-08-15,GM,Germany,1415
2020-08-15,GM01,Baden-Württemberg State,152
2020-08-15,GM02,Free State of Bavaria,202
2020-08-15,GM03,Free Hanseatic City of Bremen,7
2020-08-15,GM04,Free Hanseatic City of Hamburg,29
2020-08-15,GM05,Hesse State,203
2020-08-15,GM06,Lower Saxony State,25
2020-08-15,GM07,North Rhine-Westphalia State,445
2020-08-15,GM08,Rhineland-Palatinate State,36
2020-08-15,GM09,Saarland State,10
2020-08-15,GM10,Schleswig-Holstein State,24
2020-08-15,GM11,Brandenburg State,12
2020-08-15,GM12,Mecklenburg-Western Pomerania State,11
2020-08-15,GM13,Free State of Saxony,14
2020-08-15,GM14,Sachsen-Anhalt State,15
2020-08-15,GM15,Free State of Thüringia,10
2020-08-15,GM16,Berlin State,220
2020-08-16,GM,Germany,625
2020-08-16,GM01,Baden-Württemberg State,58
2020-08-16,GM02,Free State of Bavaria,41
2020-08-16,GM03,Free Hanseatic City of Bremen,6
2020-08-16,GM04,Free Hanseatic City of Hamburg,28
2020-08-16,GM05,Hesse State,43
2020-08-16,GM06,Lower Saxony State,41
2020-08-16,GM07,North Rhine-Westphalia State,284
2020-08-16,GM08,Rhineland-Palatinate State,26
2020-08-16,GM09,Saarland State,14
2020-08-16,GM10,Schleswig-Holstein State,14
2020-08-16,GM11,Brandenburg State,2
2020-08-16,GM12,Mecklenburg-Western Pomerania State,2
2020-08-16,GM13,Free State of Saxony,11
2020-08-16,GM14,Sachsen-Anhalt State,9
2020-08-16,GM15,Free State of Thüringia,4
2020-08-16,GM16,Berlin State,42
2020-08-17,GM,Germany,561
2020-08-17,GM01,Baden-Württemberg State,32
2020-08-17,GM02,Free State of Bavaria,96
2020-08-17,GM03,Free Hanseatic City of Bremen,4
2020-08-17,GM04,Free Hanseatic City of Hamburg,9
2020-08-17,GM05,Hesse State,53
2020-08-17,GM06,Lower Saxony State,44
2020-08-17,GM07,North Rhine-Westphalia State,263
2020-08-17,GM08,Rhineland-Palatinate State,27
2020-08-17,GM09,Saarland State,0
2020-08-17,GM10,Schleswig-Holstein State,8
2020-08-17,GM11,Brandenburg State,6
2020-08-17,GM12,Mecklenburg-Western Pomerania State,1
2020-08-17,GM13,Free State of Saxony,1
2020-08-17,GM14,Sachsen-Anhalt State,0
2020-08-17,GM15,Free State of Thüringia,2
2020-08-17,GM16,Berlin State,15
2020-08-18,GM,Germany,1390
2020-08-18,GM01,Baden-Württemberg State,228
2020-08-18,GM02,Free State of Bavaria,314
2020-08-18,GM03,Free Hanseatic City of Bremen,6
2020-08-18,GM04,Free Hanseatic City of Hamburg,14
2020-08-18,GM05,Hesse State,189
2020-08-18,GM06,Lower Saxony State,54
2020-08-18,GM07,North Rhine-Westphalia State,396
2020-08-18,GM08,Rhineland-Palatinate State,76
2020-08-18,GM09,Saarland State,8
2020-08-18,GM10,Schleswig-Holstein State,17
2020-08-18,GM11,Brandenburg State,5
2020-08-18,GM12,Mecklenburg-Western Pomerania State,2
2020-08-18,GM13,Free State of Saxony,5
2020-08-18,GM14,Sachsen-Anhalt State,3
2020-08-18,GM15,Free State of Thüringia,7
2020-08-18,GM16,Berlin State,66
2020-08-19,GM,Germany,1510
2020-08-19,GM01,Baden-Württemberg State,228
2020-08-19,GM02,Free State of Bavaria,409
2020-08-19,GM03,Free Hanseatic City of Bremen,14
2020-08-19,GM04,Free Hanseatic City of Hamburg,26
2020-08-19,GM05,Hesse State,167
2020-08-19,GM06,Lower Saxony State,80
2020-08-19,GM07,North Rhine-Westphalia State,326
2020-08-19,GM08,Rhineland-Palatinate State,110
2020-08-19,GM09,Saarland State,9
2020-08-19,GM10,Schleswig-Holstein State,18
2020-08-19,GM11,Brandenburg State,20
2020-08-19,GM12,Mecklenburg-Western Pomerania State,3
2020-08-19,GM13,Free State of Saxony,13
2020-08-19,GM14,Sachsen-Anhalt State,8
2020-08-19,GM15,Free State of Thüringia,4
2020-08-19,GM16,Berlin State,75
2020-08-20,GM,Germany,1707
2020-08-20,GM01,Baden-Württemberg State,259
2020-08-20,GM02,Free State of Bavaria,394
2020-08-20,GM03,Free Hanseatic City of Bremen,12
2020-08-20,GM04,Free Hanseatic City of Hamburg,27
2020-08-20,GM05,Hesse State,187
2020-08-20,GM06,Lower Saxony State,162
2020-08-20,GM07,North Rhine-Westphalia State,395
2020-08-20,GM08,Rhineland-Palatinate State,93
2020-08-20,GM09,Saarland State,22
2020-08-20,GM10,Schleswig-Holstein State,26
2020-08-20,GM11,Brandenburg State,12
2020-08-20,GM12,Mecklenburg-Western Pomerania State,3
2020-08-20,GM13,Free State of Saxony,20
2020-08-20,GM14,Sachsen-Anhalt State,12
2020-08-20,GM15,Free State of Thüringia,14
2020-08-20,GM16,Berlin State,69
2020-08-21,GM,Germany,1427
2020-08-21,GM01,Baden-Württemberg State,266
2020-08-21,GM02,Free State of Bavaria,315
2020-08-21,GM03,Free Hanseatic City of Bremen,8
2020-08-21,GM04,Free Hanseatic City of Hamburg,35
2020-08-21,GM05,Hesse State,231
2020-08-21,GM06,Lower Saxony State,161
2020-08-21,GM07,North Rhine-Westphalia State,166
2020-08-21,GM08,Rhineland-Palatinate State,87
2020-08-21,GM09,Saarland State,1
2020-08-21,GM10,Schleswig-Holstein State,21
2020-08-21,GM11,Brandenburg State,18
2020-08-21,GM12,Mecklenburg-Western Pomerania State,3
2020-08-21,GM13,Free State of Saxony,19
2020-08-21,GM14,Sachsen-Anhalt State,9
2020-08-21,GM15,Free State of Thüringia,7
2020-08-21,GM16,Berlin State,80
2020-08-22,GM,Germany,2034
2020-08-22,GM01,Baden-Württemberg State,336
2020-08-22,GM02,Free State of Bavaria,401
2020-08-22,GM03,Free Hanseatic City of Bremen,8
2020-08-22,GM04,Free Hanseatic City of Hamburg,30
2020-08-22,GM05,Hesse State,149
2020-08-22,GM06,Lower Saxony State,134
2020-08-22,GM07,North Rhine-Westphalia State,663
2020-08-22,GM08,Rhineland-Palatinate State,88
2020-08-22,GM09,Saarland State,15
2020-08-22,GM10,Schleswig-Holstein State,18
2020-08-22,GM11,Brandenburg State,26
2020-08-22,GM12,Mecklenburg-Western Pomerania State,5
2020-08-22,GM13,Free State of Saxony,18
2020-08-22,GM14,Sachsen-Anhalt State,15
2020-08-22,GM15,Free State of Thüringia,16
2020-08-22,GM16,Berlin State,112
2020-08-23,GM,Germany,782
2020-08-23,GM01,Baden-Württemberg State,202
2020-08-23,GM02,Free State of Bavaria,41
2020-08-23,GM03,Free Hanseatic City of Bremen,7
2020-08-23,GM04,Free Hanseatic City of Hamburg,0
2020-08-23,GM05,Hesse State,178
2020-08-23,GM06,Lower Saxony State,36
2020-08-23,GM07,North Rhine-Westphalia State,185
2020-08-23,GM08,Rhineland-Palatinate State,13
2020-08-23,GM09,Saarland State,16
2020-08-23,GM10,Schleswig-Holstein State,12
2020-08-23,GM11,Brandenburg State,3
2020-08-23,GM12,Mecklenburg-Western Pomerania State,3
2020-08-23,GM13,Free State of Saxony,14
2020-08-23,GM14,Sachsen-Anhalt State,9
2020-08-23,GM15,Free State of Thüringia,1
2020-08-23,GM16,Berlin State,62
2020-08-24,GM,Germany,711
2020-08-24,GM01,Baden-Württemberg State,142
2020-08-24,GM02,Free State of Bavaria,203
2020-08-24,GM03,Free Hanseatic City of Bremen,5
2020-08-24,GM04,Free Hanseatic City of Hamburg,35
2020-08-24,GM05,Hesse State,70
2020-08-24,GM06,Lower Saxony State,41
2020-08-24,GM07,North Rhine-Westphalia State,132
2020-08-24,GM08,Rhineland-Palatinate State,52
2020-08-24,GM09,Saarland State,5
2020-08-24,GM10,Schleswig-Holstein State,2
2020-08-24,GM11,Brandenburg State,0
2020-08-24,GM12,Mecklenburg-Western Pomerania State,2
2020-08-24,GM13,Free State of Saxony,4
2020-08-24,GM14,Sachsen-Anhalt State,1
2020-08-24,GM15,Free State of Thüringia,6
2020-08-24,GM16,Berlin State,11
2020-08-25,GM,Germany,1278
2020-08-25,GM01,Baden-Württemberg State,185
2020-08-25,GM02,Free State of Bavaria,353
2020-08-25,GM03,Free Hanseatic City of Bremen,8
2020-08-25,GM04,Free Hanseatic City of Hamburg,29
2020-08-25,GM05,Hesse State,152
2020-08-25,GM06,Lower Saxony State,95
2020-08-25,GM07,North Rhine-Westphalia State,297
2020-08-25,GM08,Rhineland-Palatinate State,46
2020-08-25,GM09,Saarland State,4
2020-08-25,GM10,Schleswig-Holstein State,23
2020-08-25,GM11,Brandenburg State,8
2020-08-25,GM12,Mecklenburg-Western Pomerania State,3
2020-08-25,GM13,Free State of Saxony,3
2020-08-25,GM14,Sachsen-Anhalt State,3
2020-08-25,GM15,Free State of Thüringia,11
2020-08-25,GM16,Berlin State,58
2020-08-26,GM,Germany,1576
2020-08-26,GM01,Baden-Württemberg State,327
2020-08-26,GM02,Free State of Bavaria,353
2020-08-26,GM03,Free Hanseatic City of Bremen,11
2020-08-26,GM04,Free Hanseatic City of Hamburg,27
2020-08-26,GM05,Hesse State,216
2020-08-26,GM06,Lower Saxony State,83
2020-08-26,GM07,North Rhine-Westphalia State,347
2020-08-26,GM08,Rhineland-Palatinate State,46
2020-08-26,GM09,Saarland State,5
2020-08-26,GM10,Schleswig-Holstein State,34
2020-08-26,GM11,Brandenburg State,23
2020-08-26,GM12,Mecklenburg-Western Pomerania State,1
2020-08-26,GM13,Free State of Saxony,14
